shipment_id,shipment_date_key,product_id,origin_id,destination_id,equipment_id,carrier_id,weight,weight_uom,planned_delivery_date,actual_delivery_date,transit_time
9178,20250701,8,205,600007,4,1,7676.7,KG,2025-07-22,2025-07-21,21
9179,20250524,8,300002,600004,4,7,3974.9,KG,2025-06-13,2025-06-13,20
9180,20250922,4,104,600003,8,1,3025.5,KG,2025-10-04,2025-10-03,12
9181,20250123,4,300003,101,8,1,3222.0,KG,2025-02-04,2025-02-04,12
9182,20251027,3,101,600002,8,8,8083.7,KG,2025-11-04,2025-11-04,8
9183,20250312,1,300010,600006,5,5,21191.5,KG,2025-04-11,2025-04-12,30
9184,20250924,3,102,600004,8,8,6478.0,KG,2025-10-05,2025-10-05,11
9185,20250415,7,300002,102,3,4,5229.1,KG,2025-04-19,2025-04-17,4
9186,20250801,12,300009,600006,7,6,1255.6,KG,2025-08-03,2025-08-01,2
9187,20250320,10,202,600008,5,1,1583.6,KG,2025-04-24,2025-05-03,35
9188,20250821,3,300005,202,6,7,9352.1,KG,2025-09-05,2025-09-05,15
9189,20250423,9,204,205,8,8,2186.6,KG,2025-05-05,2025-05-06,12
9190,20250304,1,300004,600007,5,5,8583.1,KG,2025-03-26,2025-04-01,22
9191,20250411,7,201,204,7,6,5428.2,KG,2025-04-16,2025-04-16,5
9192,20250922,11,300002,600009,5,1,327.1,KG,2025-10-24,2025-10-24,32
9193,20250714,2,204,600003,1,2,6743.0,KG,2025-07-18,2025-07-19,4
9194,20250127,6,204,103,3,1,403.2,KG,2025-02-03,2025-01-31,7
9195,20250306,11,203,600002,7,2,283.0,LBS,2025-03-10,2025-03-08,4
9196,20250622,4,300010,600010,2,2,4983.7,KG,2025-06-29,2025-06-26,7
9197,20250129,3,300004,600002,7,6,3239.2,KG,2025-02-01,2025-01-31,3
9198,20250119,3,203,600007,7,6,9302.7,KG,2025-01-23,2025-01-22,4
9199,20250528,1,203,600001,3,7,16906.8,KG,2025-05-31,2025-05-29,3
9200,20250905,8,300001,201,2,2,6340.2,KG,2025-09-08,2025-09-16,3
9201,20250828,1,203,104,7,6,13631.0,KG,2025-09-02,2025-09-07,5
9202,20250515,4,300010,600005,8,1,2446.5,KG,2025-05-20,2025-05-18,5
9203,20250703,4,300006,201,2,1,2131.3,KG,2025-07-07,2025-07-07,4
9204,20250506,4,102,105,7,2,276.3,LBS,2025-05-11,2025-05-20,5
9205,20250331,11,300002,205,8,1,1384.8,KG,2025-04-09,2025-04-07,9
9206,20250624,12,300010,600009,7,6,416.1,KG,2025-06-29,2025-06-28,5
9207,20250305,10,101,600001,4,7,3624.0,KG,2025-04-06,2025-04-09,32
9208,20250219,8,300004,104,5,1,6013.8,KG,2025-03-07,2025-03-06,16
9209,20250321,12,300010,105,7,6,1789.1,KG,2025-03-22,2025-03-22,1
9210,20250428,8,205,202,7,6,4914.2,KG,2025-05-03,2025-05-01,5
9211,20250908,10,103,600009,8,8,1540.5,KG,2025-09-18,2025-09-17,10
9212,20250702,8,201,600007,4,7,8069.4,KG,2025-07-25,2025-07-25,23
9213,20250619,12,300001,101,3,7,2264.9,KG,2025-06-24,2025-06-22,5
9214,20250618,2,300003,600010,5,7,20287.3,KG,2025-07-15,2025-07-13,27
9215,20251029,12,202,600008,5,1,1652.7,KG,2025-11-27,2025-11-26,29
9216,20250806,6,300005,600002,5,7,3474.3,KG,2025-08-25,2025-09-04,19
9217,20250423,8,300007,600005,3,1,5173.2,KG,2025-04-27,2025-04-25,4
9218,20250613,5,300005,600002,7,2,4046.5,KG,2025-06-18,2025-06-21,5
9219,20250407,11,300006,600009,3,4,426.9,KG,2025-04-10,2025-04-08,3
9220,20251002,6,205,202,7,6,2538.3,KG,2025-10-07,2025-10-05,5
9221,20251013,11,300005,105,2,1,255.8,KG,2025-10-20,2025-10-19,7
9222,20250418,8,300007,103,7,6,9659.1,KG,2025-04-19,2025-04-16,1
9223,20250731,2,102,600005,1,3,11717.0,KG,2025-08-05,2025-08-02,5
9224,20250514,6,300004,105,5,5,4718.6,KG,2025-06-04,2025-06-03,21
9225,20250214,3,105,600010,5,7,6760.5,KG,2025-03-21,2025-03-18,35
9226,20250325,4,101,600009,8,1,1760.2,KG,2025-04-04,2025-04-04,10
9227,20250319,5,300001,600002,7,6,2919.5,KG,2025-03-22,2025-03-22,3
9228,20251001,10,201,103,6,7,2645.4,KG,2025-10-23,2025-10-21,22
9229,20250213,2,103,203,6,5,6331.5,KG,2025-03-13,2025-03-11,28
9230,20250911,12,202,600006,7,2,1059.0,KG,2025-09-14,2025-09-13,3
9231,20251009,8,300002,201,6,5,8446.3,KG,2025-11-07,2025-11-07,29
9232,20250429,10,300008,203,8,1,3312.3,KG,2025-05-06,2025-05-05,7
9233,20250624,5,103,600006,5,1,1299.2,KG,2025-07-20,2025-07-18,26
9234,20250721,9,203,101,6,5,16433.1,KG,2025-08-06,2025-08-05,16
9235,20250310,9,105,101,5,5,2586.4,KG,2025-03-26,2025-03-26,16
9236,20251023,10,101,600001,8,8,1889.1,KG,2025-10-31,2025-11-03,8
9237,20250211,4,300010,600009,7,2,1400.7,KG,2025-02-16,2025-02-16,5
9238,20250305,6,300004,600002,8,8,56.1,KG,2025-03-11,2025-03-26,6
9239,20250202,4,300003,202,6,5,1872.2,KG,2025-02-20,2025-02-17,18
9240,20250917,9,300007,201,5,7,16126.2,KG,2025-10-12,2025-10-23,25
9241,20250421,6,204,102,4,1,4648.2,KG,2025-05-16,2025-05-16,25
9242,20250115,10,102,600001,3,7,469.8,KG,2025-01-19,2025-01-18,4
9243,20251002,7,300003,105,2,1,7779.8,KG,2025-10-04,2025-10-03,2
9244,20250706,9,104,600007,4,7,21286.2,KG,2025-08-05,2025-08-05,30
9245,20250312,2,201,600007,7,6,7609.2,KG,2025-03-13,2025-03-13,1
9246,20250915,12,102,600001,8,1,275.2,KG,2025-09-26,2025-09-30,11
9247,20250227,3,205,600001,4,5,5319.5,KG,2025-03-25,2025-03-22,26
9248,20250501,3,300001,205,5,1,8897.1,KG,2025-05-29,2025-06-06,28
9249,20251009,12,204,600010,6,5,1060.2,KG,2025-11-06,2025-11-05,28
9250,20250915,11,300001,600002,8,1,1301.1,KG,2025-09-21,2025-10-01,6
9251,20250129,7,300004,600002,4,7,11984.9,KG,2025-02-27,2025-03-14,29
9252,20251124,6,300002,105,5,5,3813.6,KG,2025-12-23,2025-12-22,29
9253,20250527,8,101,202,3,3,4500.4,KG,2025-06-03,2025-06-07,7
9254,20251216,1,300007,104,7,2,19660.2,KG,2025-12-19,2025-12-19,3
9255,20250906,4,300006,104,8,8,3655.0,KG,2025-09-18,2025-09-26,12
9256,20251016,9,105,600007,7,2,1243.2,KG,2025-10-18,2025-10-25,2
9257,20250117,7,101,600007,4,5,15323.0,KG,2025-02-20,2025-02-19,34
9258,20251110,11,104,600003,5,1,1397.7,KG,2025-12-06,2025-12-03,26
9259,20250904,5,201,600010,6,1,1505.8,KG,2025-09-28,2025-09-25,24
9260,20250130,4,300009,204,4,1,3649.9,KG,2025-02-17,2025-02-14,18
9261,20251030,9,300007,104,5,1,8265.7,KG,2025-12-04,2025-12-01,35
9262,20250612,7,300008,201,4,7,19753.3,KG,2025-07-14,2025-07-14,32
9263,20250326,11,103,105,1,7,380.5,KG,2025-04-01,2025-03-31,6
9264,20251119,9,300003,101,7,6,22015.8,KG,2025-11-20,2025-11-17,1
9265,20250728,4,204,600006,7,6,966.0,KG,2025-08-01,2025-08-01,4
9266,20250904,8,203,101,5,5,1608.0,KG,2025-09-28,2025-09-26,24
9267,20250625,6,104,103,6,5,4625.6,KG,2025-07-19,2025-07-18,24
9268,20250902,5,202,102,7,2,2638.9,KG,2025-09-06,2025-09-15,4
9269,20250528,6,201,202,1,7,2271.3,KG,2025-06-03,2025-06-02,6
9270,20250501,8,103,600006,6,5,2697.9,KG,2025-05-28,2025-05-28,27
9271,20250205,8,300001,600005,4,1,5767.6,KG,2025-03-10,2025-03-07,33
9272,20250916,4,300001,101,2,7,1294.3,KG,2025-09-20,2025-09-19,4
9273,20250929,8,300004,600002,7,6,7833.4,KG,2025-09-30,2025-09-30,1
9274,20250716,1,300005,205,7,2,14360.1,KG,2025-07-17,2025-07-16,1
9275,20250331,8,205,102,7,6,2369.6,KG,2025-04-02,2025-03-30,2
9276,20250827,9,300007,600006,7,6,24882.0,KG,2025-08-29,2025-08-29,2
9277,20250220,5,205,203,4,1,482.2,KG,2025-03-21,2025-03-20,29
9278,20251015,12,300002,600007,4,7,1061.5,KG,2025-11-05,2025-11-02,21
9279,20251225,8,300001,101,8,1,9721.3,KG,2026-01-04,2026-01-09,10
9280,20250312,6,300010,202,7,2,3701.6,KG,2025-03-14,2025-03-14,2
9281,20250921,11,300009,105,4,7,1555.3,KG,2025-10-08,2025-10-16,17
9282,20250529,6,300008,600008,5,7,1138.2,KG,2025-06-23,2025-06-23,25
9283,20250227,9,300003,201,4,5,22056.3,KG,2025-03-21,2025-03-19,22
9284,20250106,4,205,600004,8,8,1379.2,KG,2025-01-18,2025-01-15,12
9285,20250813,3,103,600008,6,1,6653.5,KG,2025-09-01,2025-09-01,19
9286,20250903,4,202,600010,4,5,2566.1,KG,2025-09-24,2025-09-23,21
9287,20250521,7,300005,600004,4,1,16224.2,KG,2025-06-13,2025-06-13,23
9288,20250527,4,205,600004,8,1,717.2,KG,2025-06-04,2025-06-04,8
9289,20250316,7,205,105,7,6,21532.9,KG,2025-03-20,2025-03-19,4
9290,20250422,6,103,104,7,2,2783.2,KG,2025-04-26,2025-04-25,4
9291,20250102,2,202,105,6,1,19498.9,KG,2025-02-02,2025-01-31,31
9292,20250416,10,300006,600006,1,1,566.2,KG,2025-04-22,2025-04-21,6
9293,20250728,8,300002,202,7,2,8609.4,KG,2025-07-31,2025-07-28,3
9294,20250811,7,101,205,8,8,11085.1,KG,2025-08-17,2025-08-21,6
9295,20251006,5,205,105,8,8,3174.3,KG,2025-10-13,2025-10-11,7
9296,20250701,11,300002,600006,6,5,1737.9,KG,2025-07-25,2025-07-25,24
9297,20251017,12,203,600006,7,6,2166.2,KG,2025-10-18,2025-10-24,1
9298,20250211,10,204,205,6,1,4732.1,KG,2025-03-06,2025-03-06,23
9299,20250211,10,205,600009,6,7,2207.8,KG,2025-03-03,2025-03-02,20
9300,20250728,6,300005,104,6,1,614.6,KG,2025-08-27,2025-08-26,30
9301,20250425,3,300001,600008,7,6,4473.7,KG,2025-04-27,2025-04-24,2
9302,20250329,4,300008,203,7,6,1734.7,KG,2025-04-03,2025-03-31,5
9303,20250928,10,201,600003,4,5,1102.9,KG,2025-10-27,2025-10-24,29
9304,20250915,1,204,205,6,5,21513.0,KG,2025-10-13,2025-10-13,28
9305,20251010,8,300003,600005,8,8,9384.0,KG,2025-10-18,2025-10-18,8
9306,20251003,4,300010,205,5,7,3115.9,KG,2025-11-07,2025-11-13,35
9307,20250501,9,202,203,5,1,6043.1,KG,2025-06-01,2025-06-08,31
9308,20250513,7,300001,101,3,1,23803.8,KG,2025-05-17,2025-05-15,4
9309,20250616,6,205,105,5,1,4112.9,KG,2025-07-17,2025-07-14,31
9310,20250208,3,300009,600001,6,7,5108.3,KG,2025-02-25,2025-02-25,17
9311,20250804,11,300006,600007,7,6,1381.5,KG,2025-08-06,2025-08-08,2
9312,20251102,10,300004,600004,4,5,4192.4,KG,2025-11-28,2025-11-28,26
9313,20250224,1,102,104,7,2,10721.6,KG,2025-02-25,2025-02-22,1
9314,20250717,9,103,202,6,1,13559.3,KG,2025-08-05,2025-08-02,19
9315,20250204,11,300008,600009,7,6,699.0,KG,2025-02-08,2025-02-08,4
9316,20251127,8,103,204,7,6,8812.3,KG,2025-12-02,2025-12-03,5
9317,20250604,1,103,600009,5,1,23614.7,KG,2025-06-19,2025-06-18,15
9318,20250130,3,204,600003,1,7,1335.6,KG,2025-02-03,2025-02-03,4
9319,20250311,3,300002,205,7,6,2760.4,KG,2025-03-14,2025-03-14,3
9320,20251224,1,103,205,7,2,21926.8,KG,2025-12-25,2025-12-22,1
9321,20250204,3,202,600003,5,5,2568.2,KG,2025-03-09,2025-03-06,33
9322,20250811,5,300004,600005,3,4,1244.6,KG,2025-08-13,2025-08-11,2
9323,20250902,11,205,600009,8,1,973.5,KG,2025-09-11,2025-09-10,9
9324,20250414,7,202,600008,6,7,4940.8,KG,2025-05-03,2025-05-09,19
9325,20250515,1,300007,600010,8,1,542.8,KG,2025-05-21,2025-05-21,6
9326,20251118,4,204,600009,4,1,474.5,KG,2025-12-14,2025-12-13,26
9327,20250518,11,104,600004,8,8,1891.4,KG,2025-05-30,2025-06-03,12
9328,20251105,2,201,600003,4,1,23735.4,KG,2025-12-05,2025-12-04,30
9329,20250603,8,204,103,7,6,4601.2,KG,2025-06-07,2025-06-15,4
9330,20251226,11,300004,201,5,1,1209.1,KG,2026-01-17,2026-01-15,22
9331,20250825,10,300006,600003,4,7,1764.0,KG,2025-09-19,2025-09-18,25
9332,20251024,6,201,600005,5,1,4815.9,KG,2025-11-22,2025-11-19,29
9333,20251229,8,300001,205,5,5,1861.5,KG,2026-01-17,2026-01-16,19
9334,20250423,2,300006,102,7,2,2025.6,KG,2025-04-27,2025-04-27,4
9335,20250917,1,104,101,8,8,12403.6,KG,2025-09-22,2025-09-19,5
9336,20251107,11,104,600002,6,7,1161.1,KG,2025-11-30,2025-11-30,23
9337,20250925,5,103,600006,4,1,1612.4,KG,2025-10-19,2025-10-17,24
9338,20251023,8,201,104,7,6,698.8,KG,2025-10-25,2025-10-23,2
9339,20251028,4,202,103,7,2,452.9,LBS,2025-11-01,2025-10-30,4
9340,20250612,12,202,600008,4,5,1699.0,KG,2025-07-05,2025-07-03,23
9341,20251117,6,102,201,5,1,1426.4,KG,2025-12-15,2025-12-14,28
9342,20250703,7,300008,203,7,6,20463.5,KG,2025-07-04,2025-07-03,1
9343,20250513,10,300007,201,5,7,2386.9,KG,2025-05-28,2025-06-10,15
9344,20250113,6,205,600002,7,6,2864.0,KG,2025-01-14,2025-01-11,1
9345,20250319,10,104,101,7,6,2316.0,KG,2025-03-21,2025-03-19,2
9346,20250420,1,101,600001,7,2,9669.9,KG,2025-04-21,2025-04-18,1
9347,20250317,12,300008,600007,3,4,1254.8,KG,2025-03-19,2025-03-19,2
9348,20250509,11,300006,600006,8,1,1496.5,KG,2025-05-17,2025-05-17,8
9349,20250505,12,300006,600008,8,8,1312.0,KG,2025-05-16,2025-05-13,11
9350,20250521,1,202,104,6,5,15568.7,KG,2025-06-10,2025-06-07,20
9351,20250721,10,300009,600006,6,7,1597.8,KG,2025-08-13,2025-08-12,23
9352,20250808,4,104,102,6,5,2382.6,KG,2025-09-06,2025-09-05,29
9353,20250816,9,205,600004,1,1,7995.0,KG,2025-08-20,2025-08-20,4
9354,20250324,2,300003,600010,6,5,14276.2,KG,2025-04-26,2025-04-24,33
9355,20250327,1,205,600002,7,6,23255.7,KG,2025-04-01,2025-03-30,5
9356,20250326,5,300004,203,1,7,2364.2,KG,2025-03-30,2025-03-29,4
9357,20250801,11,300006,205,6,5,1406.5,KG,2025-09-01,2025-09-01,31
9358,20250628,11,201,101,1,3,1130.9,KG,2025-07-01,2025-06-29,3
9359,20250919,12,203,204,6,5,810.6,KG,2025-10-12,2025-10-09,23
9360,20250422,4,300009,600001,4,5,1395.1,KG,2025-05-22,2025-05-28,30
9361,20250916,12,300001,203,7,6,1829.1,KG,2025-09-18,2025-09-15,2
9362,20250716,4,202,600006,3,2,687.6,KG,2025-07-22,2025-07-19,6
9363,20250109,8,101,600007,5,5,5907.1,KG,2025-02-05,2025-02-03,27
9364,20250617,3,300005,201,4,1,5333.5,KG,2025-07-21,2025-07-19,34
9365,20251008,6,102,203,2,7,3259.4,KG,2025-10-15,2025-10-22,7
9366,20250122,8,300003,201,5,1,2067.7,KG,2025-02-14,2025-02-14,23
9367,20250507,1,203,101,5,5,3668.5,KG,2025-06-11,2025-06-08,35
9368,20250725,11,300009,600003,7,6,997.2,KG,2025-07-28,2025-07-27,3
9369,20250316,11,300002,101,5,1,1782.6,KG,2025-04-01,2025-03-29,16
9370,20250610,7,204,105,3,2,12703.4,KG,2025-06-13,2025-06-13,3
9371,20250916,5,105,203,7,2,2790.9,KG,2025-09-18,2025-09-18,2
9372,20251119,3,105,201,7,2,9224.9,KG,2025-11-24,2025-11-21,5
9373,20250204,6,202,105,7,6,4261.5,KG,2025-02-09,2025-02-09,5
9374,20250819,9,300009,600002,7,2,1843.1,KG,2025-08-20,2025-08-27,1
9375,20250714,3,202,600008,7,6,9574.8,KG,2025-07-16,2025-07-18,2
9376,20250321,11,204,201,6,1,505.9,KG,2025-04-22,2025-04-19,32
9377,20250902,11,300008,204,8,8,408.7,KG,2025-09-08,2025-09-05,6
9378,20250527,5,203,204,7,2,3861.2,KG,2025-05-31,2025-05-31,4
9379,20250122,3,300002,103,4,1,9775.1,KG,2025-02-14,2025-02-14,23
9380,20250422,2,205,600004,3,1,13383.1,KG,2025-04-24,2025-04-24,2
9381,20250123,4,300009,600007,5,1,858.0,KG,2025-02-23,2025-02-21,31
9382,20250127,12,300010,600010,3,3,1016.7,KG,2025-02-01,2025-01-30,5
9383,20250715,11,300002,600003,6,5,1793.0,KG,2025-08-19,2025-08-18,35
9384,20250915,12,202,600004,4,5,2426.5,KG,2025-10-18,2025-10-16,33
9385,20251201,1,300004,205,6,5,4823.4,KG,2025-12-21,2025-12-19,20
9386,20250510,11,105,203,4,7,1613.8,KG,2025-05-25,2025-05-22,15
9387,20250625,12,205,600004,1,3,340.9,KG,2025-06-28,2025-06-28,3
9388,20250717,7,300007,201,8,8,19161.8,KG,2025-07-22,2025-07-21,5
9389,20251107,2,203,101,7,2,7318.7,KG,2025-11-11,2025-11-09,4
9390,20250815,2,102,600001,3,3,23114.0,KG,2025-08-18,2025-08-18,3
9391,20251103,12,300007,202,5,1,917.6,KG,2025-11-22,2025-12-01,19
9392,20250716,10,300003,600004,6,7,3843.5,KG,2025-08-19,2025-08-17,34
9393,20250110,3,202,105,4,5,8782.1,KG,2025-02-11,2025-02-09,32
9394,20251128,11,105,600006,7,2,600.1,KG,2025-11-29,2025-11-26,1
9395,20250604,8,300009,600007,4,7,9429.8,KG,2025-06-30,2025-07-10,26
9396,20251115,11,300003,203,8,1,839.6,KG,2025-11-27,2025-11-25,12
9397,20250924,2,201,600008,4,7,4522.5,KG,2025-10-17,2025-10-15,23
9398,20250113,5,300006,205,5,5,3169.8,KG,2025-02-16,2025-02-14,34
9399,20251115,1,300005,201,5,1,15313.7,KG,2025-12-05,2025-12-02,20
9400,20250213,5,300007,201,5,7,1469.5,KG,2025-03-09,2025-03-21,24
9401,20251203,9,101,104,6,5,20597.0,KG,2025-12-22,2025-12-19,19
9402,20250429,9,103,600001,7,6,2288.1,KG,2025-04-30,2025-04-29,1
9403,20250627,6,201,105,7,6,3716.5,KG,2025-07-02,2025-06-30,5
9404,20250523,7,201,600007,4,1,13869.7,KG,2025-06-26,2025-06-24,34
9405,20251107,9,300007,104,5,1,7893.3,KG,2025-11-22,2025-11-24,15
9406,20251025,7,205,102,5,5,8160.3,KG,2025-11-16,2025-11-15,22
9407,20250113,7,300004,600003,6,5,11121.8,KG,2025-02-03,2025-01-31,21
9408,20250213,6,204,600002,8,1,3711.4,KG,2025-02-18,2025-02-18,5
9409,20250415,9,300004,600002,5,5,20925.9,KG,2025-05-02,2025-05-08,17
9410,20250806,6,300001,105,4,5,2106.6,KG,2025-08-23,2025-08-20,17
9411,20251201,9,300005,600001,4,5,16534.9,KG,2025-12-24,2025-12-24,23
9412,20250522,9,105,600007,2,3,22177.1,KG,2025-05-27,2025-05-24,5
9413,20251106,4,300005,600001,7,6,3142.8,KG,2025-11-10,2025-11-07,4
9414,20250124,3,300007,201,7,6,7170.0,KG,2025-01-29,2025-01-26,5
9415,20250522,8,300009,600004,7,2,3269.5,KG,2025-05-23,2025-05-23,1
9416,20250804,10,300007,201,7,6,725.9,KG,2025-08-06,2025-08-06,2
9417,20251003,1,104,600005,6,5,17228.5,KG,2025-10-20,2025-10-20,17
9418,20250904,9,204,102,7,2,12895.4,KG,2025-09-08,2025-09-06,4
9419,20250404,11,300006,600002,2,4,1420.0,KG,2025-04-10,2025-04-07,6
9420,20250305,5,300006,600009,2,7,1946.2,KG,2025-03-08,2025-03-08,3
9421,20250325,6,300002,102,1,3,61.2,KG,2025-03-31,2025-03-28,6
9422,20250831,6,201,102,7,6,3217.5,KG,2025-09-04,2025-09-01,4
9423,20250903,1,300005,204,3,2,22791.8,KG,2025-09-10,2025-09-09,7
9424,20250327,4,300005,600001,7,6,568.2,KG,2025-03-31,2025-03-29,4
9425,20250630,4,101,600008,4,7,559.0,KG,2025-07-23,2025-07-23,23
9426,20250827,7,300003,600009,5,1,2213.7,KG,2025-09-17,2025-09-21,21
9427,20250618,9,300006,201,3,2,4992.5,KG,2025-06-22,2025-06-21,4
9428,20250725,11,300002,600008,8,8,183.1,KG,2025-08-04,2025-08-06,10
9429,20250218,8,203,202,4,7,9084.6,KG,2025-03-20,2025-03-19,30
9430,20251027,5,300006,204,6,5,969.5,KG,2025-11-29,2025-11-26,33
9431,20250405,12,202,600010,5,1,1599.1,KG,2025-05-08,2025-05-06,33
9432,20251109,7,300005,101,4,1,5346.8,KG,2025-11-25,2025-11-22,16
9433,20250722,12,300003,600007,8,8,630.1,KG,2025-07-30,2025-07-29,8
9434,20250616,5,300008,600001,7,6,1268.3,KG,2025-06-21,2025-06-20,5
9435,20250519,1,300004,600002,5,7,19616.0,KG,2025-06-03,2025-06-15,15
9436,20251222,12,102,600002,5,1,927.3,KG,2026-01-06,2026-01-11,15
9437,20250523,2,103,600006,5,5,8742.3,KG,2025-06-08,2025-06-08,16
9438,20251014,9,103,600001,5,1,16116.4,KG,2025-11-12,2025-11-10,29
9439,20250516,10,300001,600003,5,5,751.6,KG,2025-06-19,2025-06-25,34
9440,20251010,5,204,600004,4,1,4748.1,KG,2025-11-13,2025-11-10,34
9441,20250904,1,104,205,8,1,10981.9,KG,2025-09-12,2025-09-12,8
9442,20250313,6,300006,600005,6,7,2199.7,KG,2025-04-16,2025-04-13,34
9443,20251222,3,300001,202,8,1,508.3,KG,2026-01-02,2026-01-05,11
9444,20251017,3,300007,201,6,1,9507.6,KG,2025-11-06,2025-11-12,20
9445,20251110,2,300010,202,7,6,8387.0,KG,2025-11-14,2025-11-12,4
9446,20250718,11,300010,600004,7,6,1520.0,KG,2025-07-21,2025-07-18,3
9447,20250624,9,300008,101,8,8,2890.7,KG,2025-07-03,2025-07-01,9
9448,20251119,6,300007,201,7,6,949.5,KG,2025-11-23,2025-11-23,4
9449,20250113,5,204,105,8,8,2344.6,KG,2025-01-25,2025-01-24,12
9450,20251205,10,300001,202,1,2,4730.7,KG,2025-12-09,2025-12-07,4
9451,20250411,5,300007,101,8,1,2653.3,KG,2025-04-18,2025-04-15,7
9452,20250131,3,300008,205,8,1,5889.7,KG,2025-02-12,2025-02-11,12
9453,20251218,3,201,600008,8,8,2534.9,KG,2025-12-26,2025-12-23,8
9454,20250426,8,300004,600002,8,8,8119.1,KG,2025-05-07,2025-05-21,11
9455,20251230,12,104,201,7,2,1937.5,KG,2026-01-02,2026-01-02,3
9456,20251216,11,300004,600006,4,7,640.9,KG,2026-01-09,2026-01-09,24
9457,20250715,3,103,205,7,6,8378.8,KG,2025-07-17,2025-07-14,2
9458,20250724,10,300005,600003,8,1,1744.1,KG,2025-07-31,2025-07-29,7
9459,20250815,12,300010,600008,1,1,2554.5,KG,2025-08-22,2025-08-22,7
9460,20250116,3,300005,600002,8,8,2945.3,KG,2025-01-26,2025-01-29,10
9461,20250725,9,201,600006,1,3,13415.4,KG,2025-07-31,2025-08-10,6
9462,20250311,12,205,103,5,5,2183.0,KG,2025-04-05,2025-04-04,25
9463,20251207,10,300006,103,7,2,343.7,KG,2025-12-12,2025-12-11,5
9464,20250110,12,300002,202,4,7,2926.7,KG,2025-02-02,2025-01-31,23
9465,20250521,7,300007,600001,2,7,9999.7,KG,2025-05-25,2025-05-25,4
9466,20251110,6,201,600010,6,7,4692.1,KG,2025-12-06,2025-12-06,26
9467,20250809,9,300001,101,2,2,16839.6,KG,2025-08-12,2025-08-11,3
9468,20250206,1,300007,104,7,2,6832.4,KG,2025-02-08,2025-02-08,2
9469,20251003,4,300002,202,6,7,1598.8,KG,2025-11-01,2025-11-01,29
9470,20250714,9,300009,600009,8,8,22257.1,KG,2025-07-26,2025-08-04,12
9471,20250210,8,300008,202,7,6,2555.4,KG,2025-02-15,2025-02-12,5
9472,20251021,11,101,600008,6,7,1094.9,KG,2025-11-14,2025-11-14,24
9473,20251231,10,202,600003,7,6,4909.9,KG,2026-01-03,2026-01-01,3
9474,20250511,8,300008,201,6,7,7897.1,KG,2025-05-26,2025-05-26,15
9475,20250409,3,300006,600008,8,8,8257.4,KG,2025-04-18,2025-04-16,9
9476,20251117,4,300005,600010,7,6,1732.4,KG,2025-11-22,2025-11-21,5
9477,20250506,1,104,205,3,2,16123.6,KG,2025-05-10,2025-05-07,4
9478,20251006,5,105,203,6,1,3576.1,KG,2025-10-23,2025-10-23,17
9479,20250616,9,300005,101,8,8,13224.5,KG,2025-06-24,2025-06-22,8
9480,20250616,8,300004,600005,8,8,4631.3,KG,2025-06-21,2025-06-20,5
9481,20251231,8,205,204,7,2,9408.6,KG,2026-01-01,2026-01-01,1
9482,20250819,3,203,104,5,1,510.6,KG,2025-09-20,2025-09-20,32
9483,20250710,9,300001,600008,6,5,1085.4,KG,2025-08-06,2025-08-03,27
9484,20251028,4,300007,600006,8,1,255.2,KG,2025-11-08,2025-11-05,11
9485,20251106,4,300006,202,2,1,1332.6,KG,2025-11-08,2025-11-06,2
9486,20250109,3,300001,600002,2,4,5231.2,KG,2025-01-11,2025-01-10,2
9487,20250428,11,300006,600005,7,2,1617.5,KG,2025-04-30,2025-04-29,2
9488,20251124,9,300009,600004,3,3,675.2,KG,2025-11-27,2025-11-24,3
9489,20250215,2,203,600001,3,7,24818.7,KG,2025-02-19,2025-02-18,4
9490,20251015,11,104,600010,6,5,1241.7,KG,2025-10-31,2025-10-30,16
9491,20250704,10,105,600009,7,6,2271.6,KG,2025-07-08,2025-07-07,4
9492,20250516,8,204,600009,4,7,5696.2,KG,2025-06-10,2025-06-09,25
9493,20250305,5,104,600003,6,7,752.4,KG,2025-03-20,2025-03-19,15
9494,20251212,3,104,202,8,8,7837.6,KG,2025-12-20,2025-12-17,8
9495,20250709,8,104,105,6,1,7775.1,KG,2025-07-26,2025-07-23,17
9496,20250506,6,300007,103,7,6,3518.8,KG,2025-05-10,2025-05-09,4
9497,20250217,11,101,102,5,1,730.2,KG,2025-03-07,2025-03-04,18
9498,20251021,1,102,202,6,5,19146.5,KG,2025-11-10,2025-11-13,20
9499,20251203,6,300005,104,6,1,461.2,KG,2025-12-25,2025-12-23,22
9500,20250219,5,104,600005,5,7,85.4,KG,2025-03-25,2025-03-25,34
9501,20250603,2,300006,201,3,3,15745.7,KG,2025-06-07,2025-06-11,4
9502,20250520,7,105,600008,6,1,15041.6,KG,2025-06-08,2025-06-08,19
9503,20251203,9,202,600009,3,1,19826.0,KG,2025-12-10,2025-12-16,7
9504,20250105,7,300009,600005,7,2,19280.0,KG,2025-01-09,2025-01-08,4
9505,20250530,4,103,105,3,2,606.8,KG,2025-06-04,2025-06-01,5
9506,20250922,1,300004,101,6,1,14555.2,KG,2025-10-09,2025-10-08,17
9507,20250308,11,300007,202,4,1,1059.0,KG,2025-04-11,2025-04-10,34
9508,20250728,5,300010,600010,2,4,3764.5,KG,2025-08-04,2025-08-01,7
9509,20250307,1,202,600005,7,2,1021.6,KG,2025-03-12,2025-03-16,5
